cartodb_id,the_geom,number,borough,eachdate
728,,1,STATEN ISLAND,2010-06-30
729,,11,BROOKLYN,2010-06-30
730,,21,QUEENS,2010-07-01
731,,15,BROOKLYN,2010-07-01
732,,67,MANHATTAN,2010-07-01
733,,35,BRONX,2010-07-01
734,,1,STATEN ISLAND,2010-07-01
735,,10,BROOKLYN,2010-07-02
736,,18,BRONX,2010-07-02
737,,40,MANHATTAN,2010-07-02
738,,16,QUEENS,2010-07-02
739,,1,STATEN ISLAND,2010-07-03
740,,1,QUEENS,2010-07-03
741,,4,BROOKLYN,2010-07-03
742,,3,BROOKLYN,2010-07-04
743,,1,QUEENS,2010-07-04
744,,2,BROOKLYN,2010-07-05
745,,1,MANHATTAN,2010-07-05
746,,1,BRONX,2010-07-05
747,,22,QUEENS,2010-07-05
748,,5,QUEENS,2010-07-06
749,,15,BROOKLYN,2010-07-06
750,,1,STATEN ISLAND,2010-07-06
751,,16,BRONX,2010-07-06
752,,56,MANHATTAN,2010-07-06
753,,4,STATEN ISLAND,2010-07-07
754,,18,QUEENS,2010-07-07
755,,57,MANHATTAN,2010-07-07
756,,40,BRONX,2010-07-07
757,,17,BROOKLYN,2010-07-07
758,,59,QUEENS,2010-07-08
759,,16,BRONX,2010-07-08
760,,23,MANHATTAN,2010-07-08
761,,18,BROOKLYN,2010-07-08
762,,5,BROOKLYN,2010-07-09
763,,13,QUEENS,2010-07-09
764,,13,BRONX,2010-07-09
765,,10,MANHATTAN,2010-07-09
766,,2,BRONX,2010-07-10
767,,1,MANHATTAN,2010-07-10
768,,2,BROOKLYN,2010-07-10
769,,28,QUEENS,2010-07-11
770,,1,BROOKLYN,2010-07-11
771,,1,BRONX,2010-07-11
772,,3,STATEN ISLAND,2010-07-12
773,,49,QUEENS,2010-07-12
774,,58,BRONX,2010-07-12
775,,18,BROOKLYN,2010-07-12
776,,69,MANHATTAN,2010-07-12
777,,41,BRONX,2010-07-13
778,,22,BROOKLYN,2010-07-13
779,,58,MANHATTAN,2010-07-13
780,,1,STATEN ISLAND,2010-07-13
781,,54,QUEENS,2010-07-13
782,,4,BRONX,2010-07-14
783,,7,BROOKLYN,2010-07-14
784,,1,STATEN ISLAND,2010-07-14
785,,13,MANHATTAN,2010-07-14
786,,30,QUEENS,2010-07-14
787,,10,BROOKLYN,2010-07-15
788,,7,QUEENS,2010-07-15
789,,1,STATEN ISLAND,2010-07-15
790,,5,MANHATTAN,2010-07-15
791,,8,BRONX,2010-07-15
792,,8,BRONX,2010-07-16
793,,13,BROOKLYN,2010-07-16
794,,15,QUEENS,2010-07-16
795,,6,MANHATTAN,2010-07-16
796,,1,STATEN ISLAND,2010-07-16
797,,20,BROOKLYN,2010-07-17
798,,18,QUEENS,2010-07-17
799,,70,MANHATTAN,2010-07-17
800,,12,BRONX,2010-07-17
801,,1,BROOKLYN,2010-07-18
802,,2,QUEENS,2010-07-18
803,,1,STATEN ISLAND,2010-07-18
804,,12,MANHATTAN,2010-07-19
805,,1,STATEN ISLAND,2010-07-19
806,,18,BROOKLYN,2010-07-19
807,,10,BRONX,2010-07-19
808,,11,QUEENS,2010-07-19
809,,43,BROOKLYN,2010-07-20
810,,11,BRONX,2010-07-20
811,,12,QUEENS,2010-07-20
812,,8,MANHATTAN,2010-07-20
813,,7,STATEN ISLAND,2010-07-20
814,,7,BRONX,2010-07-21
815,,24,BROOKLYN,2010-07-21
816,,9,QUEENS,2010-07-21
817,,16,MANHATTAN,2010-07-21
818,,2,STATEN ISLAND,2010-07-21
819,,16,QUEENS,2010-07-22
820,,5,BRONX,2010-07-22
821,,20,BROOKLYN,2010-07-22
822,,1,STATEN ISLAND,2010-07-22
823,,9,MANHATTAN,2010-07-22
824,,9,BROOKLYN,2010-07-23
825,,6,BRONX,2010-07-23
826,,1,STATEN ISLAND,2010-07-23
827,,10,QUEENS,2010-07-23
828,,10,MANHATTAN,2010-07-23
829,,3,BROOKLYN,2010-07-24
830,,1,MANHATTAN,2010-07-24
831,,3,QUEENS,2010-07-24
832,,1,MANHATTAN,2010-07-25
833,,4,BRONX,2010-07-25
834,,8,BROOKLYN,2010-07-25
835,,25,BROOKLYN,2010-07-26
836,,13,QUEENS,2010-07-26
837,,2,MANHATTAN,2010-07-26
838,,9,BRONX,2010-07-26
839,,5,BRONX,2010-07-27
840,,9,QUEENS,2010-07-27
841,,4,STATEN ISLAND,2010-07-27
842,,7,MANHATTAN,2010-07-27
843,,14,BROOKLYN,2010-07-27
844,,48,BROOKLYN,2010-07-28
845,,5,BRONX,2010-07-28
846,,2,MANHATTAN,2010-07-28
847,,10,QUEENS,2010-07-28
848,,10,QUEENS,2010-07-29
849,,10,BRONX,2010-07-29
850,,11,BROOKLYN,2010-07-29
851,,1,STATEN ISLAND,2010-07-29
852,,35,MANHATTAN,2010-07-29
853,,2,BRONX,2010-07-30
854,,4,QUEENS,2010-07-30
855,,11,BROOKLYN,2010-07-30
856,,1,MANHATTAN,2010-07-30
857,,1,QUEENS,2010-07-31
858,,2,MANHATTAN,2010-07-31
859,,11,BROOKLYN,2010-07-31
860,,1,BRONX,2010-08-01
861,,17,BROOKLYN,2010-08-01
862,,3,QUEENS,2010-08-01
863,,3,BRONX,2010-08-02
864,,10,MANHATTAN,2010-08-02
865,,1,STATEN ISLAND,2010-08-02
866,,24,QUEENS,2010-08-02
867,,11,BROOKLYN,2010-08-02
868,,10,BRONX,2010-08-03
869,,6,QUEENS,2010-08-03
870,,12,BROOKLYN,2010-08-03
871,,16,MANHATTAN,2010-08-03
872,,16,QUEENS,2010-08-04
873,,18,BROOKLYN,2010-08-04
874,,46,MANHATTAN,2010-08-04
875,,7,BRONX,2010-08-04
876,,1,STATEN ISLAND,2010-08-04
877,,10,BRONX,2010-08-05
878,,43,MANHATTAN,2010-08-05
879,,1,STATEN ISLAND,2010-08-05
880,,11,BROOKLYN,2010-08-05
881,,18,QUEENS,2010-08-05
882,,12,BROOKLYN,2010-08-06
883,,25,MANHATTAN,2010-08-06
884,,17,QUEENS,2010-08-06
885,,9,BRONX,2010-08-06
886,,10,BROOKLYN,2010-08-07
887,,1,QUEENS,2010-08-07
888,,2,BROOKLYN,2010-08-08
889,,1,QUEENS,2010-08-08
890,,3,BRONX,2010-08-09
891,,12,MANHATTAN,2010-08-09
892,,23,QUEENS,2010-08-09
893,,9,BROOKLYN,2010-08-09
894,,18,BROOKLYN,2010-08-10
895,,2,STATEN ISLAND,2010-08-10
896,,12,QUEENS,2010-08-10
897,,11,BRONX,2010-08-10
898,,13,MANHATTAN,2010-08-10
899,,44,QUEENS,2010-08-11
900,,15,BRONX,2010-08-11
901,,7,MANHATTAN,2010-08-11
902,,27,BROOKLYN,2010-08-11
903,,4,BRONX,2010-08-12
904,,23,MANHATTAN,2010-08-12
905,,13,QUEENS,2010-08-12
906,,10,BROOKLYN,2010-08-12
907,,44,QUEENS,2010-08-13
908,,26,BROOKLYN,2010-08-13
909,,3,STATEN ISLAND,2010-08-13
910,,35,MANHATTAN,2010-08-13
911,,51,BRONX,2010-08-13
912,,1,QUEENS,2010-08-14
913,,3,BROOKLYN,2010-08-14
914,,1,BRONX,2010-08-14
915,,6,BROOKLYN,2010-08-15
916,,19,BROOKLYN,2010-08-16
917,,8,MANHATTAN,2010-08-16
918,,11,QUEENS,2010-08-16
919,,2,STATEN ISLAND,2010-08-16
920,,4,BRONX,2010-08-16
921,,47,BROOKLYN,2010-08-17
922,,25,MANHATTAN,2010-08-17
923,,22,QUEENS,2010-08-17
924,,10,BRONX,2010-08-17
925,,2,STATEN ISLAND,2010-08-18
926,,7,MANHATTAN,2010-08-18
927,,12,QUEENS,2010-08-18
928,,8,BRONX,2010-08-18
929,,21,BROOKLYN,2010-08-18
930,,20,MANHATTAN,2010-08-19
931,,10,BRONX,2010-08-19
932,,32,BROOKLYN,2010-08-19
933,,8,QUEENS,2010-08-19
934,,18,BROOKLYN,2010-08-20
935,,5,QUEENS,2010-08-20
936,,16,BRONX,2010-08-20
937,,8,MANHATTAN,2010-08-20
938,,1,STATEN ISLAND,2010-08-20
939,,20,BROOKLYN,2010-08-21
940,,4,QUEENS,2010-08-21
941,,3,BROOKLYN,2010-08-22
942,,23,BROOKLYN,2010-08-23
943,,11,QUEENS,2010-08-23
944,,2,BRONX,2010-08-23
945,,1,STATEN ISLAND,2010-08-23
946,,37,MANHATTAN,2010-08-23
947,,13,BROOKLYN,2010-08-24
948,,6,QUEENS,2010-08-24
949,,3,BRONX,2010-08-24
950,,4,MANHATTAN,2010-08-24
951,,2,STATEN ISLAND,2010-08-25
952,,7,BRONX,2010-08-25
953,,5,QUEENS,2010-08-25
954,,8,MANHATTAN,2010-08-25
955,,12,BROOKLYN,2010-08-25
956,,16,BROOKLYN,2010-08-26
957,,16,MANHATTAN,2010-08-26
958,,3,STATEN ISLAND,2010-08-26
959,,5,QUEENS,2010-08-26
960,,8,BRONX,2010-08-26
961,,1,STATEN ISLAND,2010-08-27
962,,8,MANHATTAN,2010-08-27
963,,2,QUEENS,2010-08-27
964,,32,BRONX,2010-08-27
965,,11,BROOKLYN,2010-08-27
966,,1,BROOKLYN,2010-08-28
967,,2,MANHATTAN,2010-08-28
968,,16,BROOKLYN,2010-08-29
969,,1,STATEN ISLAND,2010-08-29
970,,3,BRONX,2010-08-29
971,,3,STATEN ISLAND,2010-08-30
972,,7,BROOKLYN,2010-08-30
973,,8,QUEENS,2010-08-30
974,,3,MANHATTAN,2010-08-30
975,,7,QUEENS,2010-08-31
976,,7,BRONX,2010-08-31
977,,5,STATEN ISLAND,2010-08-31
978,,18,MANHATTAN,2010-08-31
979,,11,BROOKLYN,2010-08-31
980,,6,QUEENS,2010-09-01
981,,16,BROOKLYN,2010-09-01
982,,2,STATEN ISLAND,2010-09-01
983,,53,MANHATTAN,2010-09-01
984,,8,BRONX,2010-09-01
985,,12,BROOKLYN,2010-09-02
986,,49,MANHATTAN,2010-09-02
987,,2,STATEN ISLAND,2010-09-02
988,,5,QUEENS,2010-09-02
989,,13,BRONX,2010-09-02
990,,8,BROOKLYN,2010-09-03
991,,10,BRONX,2010-09-03
992,,42,MANHATTAN,2010-09-03
993,,3,QUEENS,2010-09-03
994,,1,BRONX,2010-09-04
995,,3,QUEENS,2010-09-04
996,,3,MANHATTAN,2010-09-04
997,,2,BROOKLYN,2010-09-05
998,,1,STATEN ISLAND,2010-09-05
999,,1,BRONX,2010-09-05
1000,,5,BROOKLYN,2010-09-06
1001,,3,MANHATTAN,2010-09-06
1002,,14,QUEENS,2010-09-06
1003,,2,STATEN ISLAND,2010-09-06
1004,,5,BRONX,2010-09-07
1005,,8,BROOKLYN,2010-09-07
1006,,11,MANHATTAN,2010-09-07
1007,,28,QUEENS,2010-09-07
1008,,1,STATEN ISLAND,2010-09-08
1009,,12,BROOKLYN,2010-09-08
1010,,3,BRONX,2010-09-08
1011,,7,QUEENS,2010-09-08
1012,,55,MANHATTAN,2010-09-08
1013,,8,BROOKLYN,2010-09-09
1014,,36,MANHATTAN,2010-09-09
1015,,10,BRONX,2010-09-09
1016,,9,QUEENS,2010-09-09
1017,,1,STATEN ISLAND,2010-09-09
1018,,63,MANHATTAN,2010-09-10
1019,,10,QUEENS,2010-09-10
1020,,7,BRONX,2010-09-10
1021,,17,BROOKLYN,2010-09-10
1022,,1,QUEENS,2010-09-11
1023,,2,BROOKLYN,2010-09-11
1024,,4,MANHATTAN,2010-09-11
1025,,1,BRONX,2010-09-12
1026,,3,BROOKLYN,2010-09-12
1027,,1,MANHATTAN,2010-09-12
1028,,9,BRONX,2010-09-13
1029,,9,BROOKLYN,2010-09-13
1030,,11,QUEENS,2010-09-13
1031,,1,STATEN ISLAND,2010-09-13
1032,,3,MANHATTAN,2010-09-13
1033,,5,QUEENS,2010-09-14
1034,,43,MANHATTAN,2010-09-14
1035,,4,BRONX,2010-09-14
1036,,6,STATEN ISLAND,2010-09-14
1037,,13,BROOKLYN,2010-09-14
1038,,3,BRONX,2010-09-15
1039,,9,BROOKLYN,2010-09-15
1040,,1,STATEN ISLAND,2010-09-15
1041,,104,MANHATTAN,2010-09-15
1042,,5,QUEENS,2010-09-15
1043,,31,MANHATTAN,2010-09-16
1044,,10,BRONX,2010-09-16
1045,,18,BROOKLYN,2010-09-16
1046,,11,QUEENS,2010-09-16
1047,,8,BROOKLYN,2010-09-17
1048,,61,MANHATTAN,2010-09-17
1049,,2,STATEN ISLAND,2010-09-17
1050,,3,BRONX,2010-09-17
1051,,5,QUEENS,2010-09-17
1052,,1,MANHATTAN,2010-09-18
1053,,2,BROOKLYN,2010-09-18
1054,,3,QUEENS,2010-09-18
1055,,3,BRONX,2010-09-18
1056,,2,MANHATTAN,2010-09-19
1057,,1,QUEENS,2010-09-19
1058,,1,BRONX,2010-09-19
1059,,1,STATEN ISLAND,2010-09-19
1060,,75,BROOKLYN,2010-09-20
1061,,16,QUEENS,2010-09-20
1062,,3,BRONX,2010-09-20
1063,,12,MANHATTAN,2010-09-20
1064,,3,STATEN ISLAND,2010-09-21
1065,,10,MANHATTAN,2010-09-21
1066,,21,BROOKLYN,2010-09-21
1067,,9,QUEENS,2010-09-21
1068,,2,BRONX,2010-09-21
1069,,2,BRONX,2010-09-22
1070,,5,BROOKLYN,2010-09-22
1071,,22,MANHATTAN,2010-09-22
1072,,4,QUEENS,2010-09-22
1073,,1,STATEN ISLAND,2010-09-23
1074,,25,MANHATTAN,2010-09-23
1075,,6,QUEENS,2010-09-23
1076,,17,BROOKLYN,2010-09-23
1077,,7,BRONX,2010-09-23
1078,,9,BRONX,2010-09-24
1079,,41,MANHATTAN,2010-09-24
1080,,1,STATEN ISLAND,2010-09-24
1081,,10,QUEENS,2010-09-24
1082,,3,BROOKLYN,2010-09-24
1083,,3,BROOKLYN,2010-09-25
1084,,2,MANHATTAN,2010-09-25
1085,,18,BROOKLYN,2010-09-26
1086,,1,BRONX,2010-09-26
1087,,2,QUEENS,2010-09-26
1088,,1,MANHATTAN,2010-09-26
1089,,7,MANHATTAN,2010-09-27
1090,,57,BROOKLYN,2010-09-27
1091,,5,BRONX,2010-09-27
1092,,8,QUEENS,2010-09-27
1093,,7,BROOKLYN,2010-09-28
1094,,8,BRONX,2010-09-28
1095,,12,QUEENS,2010-09-28
1096,,6,MANHATTAN,2010-09-28
1097,,3,BRONX,2010-09-29
1098,,5,BROOKLYN,2010-09-29
1099,,8,MANHATTAN,2010-09-29
1100,,3,QUEENS,2010-09-29
1101,,3,BRONX,2010-09-30
1102,,14,MANHATTAN,2010-09-30
1103,,16,BROOKLYN,2010-09-30
1104,,13,QUEENS,2010-09-30
1105,,3,BRONX,2010-10-01
1106,,11,BROOKLYN,2010-10-01
1107,,14,MANHATTAN,2010-10-01
1108,,73,QUEENS,2010-10-01
1109,,2,STATEN ISLAND,2010-10-01
1110,,2,MANHATTAN,2010-10-02
1111,,16,BRONX,2010-10-02
1112,,35,QUEENS,2010-10-03
1113,,2,BROOKLYN,2010-10-03
1114,,13,BROOKLYN,2010-10-04
1115,,1,BRONX,2010-10-04
1116,,5,MANHATTAN,2010-10-04
1117,,6,QUEENS,2010-10-04
1118,,34,MANHATTAN,2010-10-05
1119,,3,QUEENS,2010-10-05
1120,,2,BRONX,2010-10-05
1121,,6,BROOKLYN,2010-10-05
1122,,31,MANHATTAN,2010-10-06
1123,,17,QUEENS,2010-10-06
1124,,14,BROOKLYN,2010-10-06
1125,,1,BRONX,2010-10-06
1126,,47,MANHATTAN,2010-10-07
1127,,3,QUEENS,2010-10-07
1128,,27,BRONX,2010-10-07
1129,,12,BROOKLYN,2010-10-07
1130,,27,MANHATTAN,2010-10-08
1131,,6,QUEENS,2010-10-08
1132,,17,BROOKLYN,2010-10-08
1133,,8,BRONX,2010-10-08
1134,,1,STATEN ISLAND,2010-10-08
1135,,7,QUEENS,2010-10-09
1136,,2,BRONX,2010-10-09
1137,,5,MANHATTAN,2010-10-09
1138,,2,BROOKLYN,2010-10-10
1139,,4,MANHATTAN,2010-10-10
1140,,2,QUEENS,2010-10-10
1141,,3,BROOKLYN,2010-10-11
1142,,1,STATEN ISLAND,2010-10-11
1143,,2,BRONX,2010-10-11
1144,,5,QUEENS,2010-10-11
1145,,4,MANHATTAN,2010-10-11
1146,,25,MANHATTAN,2010-10-12
1147,,3,BRONX,2010-10-12
1148,,14,QUEENS,2010-10-12
1149,,17,BROOKLYN,2010-10-12
1150,,13,BROOKLYN,2010-10-13
1151,,6,BRONX,2010-10-13
1152,,2,STATEN ISLAND,2010-10-13
1153,,12,QUEENS,2010-10-13
1154,,21,MANHATTAN,2010-10-13
1155,,26,BROOKLYN,2010-10-14
1156,,20,MANHATTAN,2010-10-14
1157,,3,BRONX,2010-10-14
1158,,8,QUEENS,2010-10-14
1159,,8,QUEENS,2010-10-15
1160,,12,MANHATTAN,2010-10-15
1161,,5,BRONX,2010-10-15
1162,,15,BROOKLYN,2010-10-15
1163,,9,QUEENS,2010-10-16
1164,,1,BROOKLYN,2010-10-16
1165,,1,BRONX,2010-10-17
1166,,3,QUEENS,2010-10-17
1167,,3,MANHATTAN,2010-10-17
1168,,3,BROOKLYN,2010-10-17
1169,,4,MANHATTAN,2010-10-18
1170,,6,QUEENS,2010-10-18
1171,,10,BRONX,2010-10-18
1172,,11,BROOKLYN,2010-10-18
1173,,4,BRONX,2010-10-19
1174,,37,MANHATTAN,2010-10-19
1175,,21,BROOKLYN,2010-10-19
1176,,14,QUEENS,2010-10-19
1177,,22,QUEENS,2010-10-20
1178,,26,BROOKLYN,2010-10-20
1179,,2,STATEN ISLAND,2010-10-20
1180,,19,MANHATTAN,2010-10-20
1181,,6,BRONX,2010-10-20
1182,,13,BROOKLYN,2010-10-21
1183,,14,QUEENS,2010-10-21
1184,,32,BRONX,2010-10-21
1185,,8,MANHATTAN,2010-10-21
1186,,1,BRONX,2010-10-22
1187,,1,STATEN ISLAND,2010-10-22
1188,,17,BROOKLYN,2010-10-22
1189,,6,MANHATTAN,2010-10-22
1190,,11,QUEENS,2010-10-22
1191,,12,MANHATTAN,2010-10-23
1192,,3,QUEENS,2010-10-23
1193,,1,BROOKLYN,2010-10-23
1194,,1,MANHATTAN,2010-10-24
1195,,1,QUEENS,2010-10-24
1196,,3,BROOKLYN,2010-10-24
1197,,27,BROOKLYN,2010-10-25
1198,,8,MANHATTAN,2010-10-25
1199,,4,BRONX,2010-10-25
1200,,4,STATEN ISLAND,2010-10-25
1201,,5,QUEENS,2010-10-25
1202,,6,QUEENS,2010-10-26
1203,,8,BROOKLYN,2010-10-26
1204,,1,STATEN ISLAND,2010-10-26
1205,,4,BRONX,2010-10-26
1206,,17,MANHATTAN,2010-10-26
1207,,11,MANHATTAN,2010-10-27
1208,,5,BRONX,2010-10-27
1209,,3,STATEN ISLAND,2010-10-27
1210,,45,BROOKLYN,2010-10-27
1211,,27,QUEENS,2010-10-27
1212,,6,STATEN ISLAND,2010-10-28
1213,,13,BROOKLYN,2010-10-28
1214,,16,QUEENS,2010-10-28
1215,,15,MANHATTAN,2010-10-28
1216,,29,BRONX,2010-10-28
1217,,4,STATEN ISLAND,2010-10-29
1218,,8,QUEENS,2010-10-29
1219,,14,MANHATTAN,2010-10-29
1220,,10,BRONX,2010-10-29
1221,,5,BROOKLYN,2010-10-29
1222,,2,QUEENS,2010-10-30
1223,,5,MANHATTAN,2010-10-30
1224,,1,BROOKLYN,2010-10-30
1225,,1,STATEN ISLAND,2010-10-31
1226,,2,QUEENS,2010-10-31
1227,,1,BROOKLYN,2010-10-31
1228,,8,BRONX,2010-11-01
1229,,21,BROOKLYN,2010-11-01
1230,,17,QUEENS,2010-11-01
1231,,11,MANHATTAN,2010-11-01
1232,,2,STATEN ISLAND,2010-11-01
1233,,12,BROOKLYN,2010-11-02
1234,,4,MANHATTAN,2010-11-02
1235,,2,QUEENS,2010-11-02
1236,,3,BRONX,2010-11-02
1237,,11,BROOKLYN,2010-11-03
1238,,9,QUEENS,2010-11-03
1239,,4,BRONX,2010-11-03
1240,,1,STATEN ISLAND,2010-11-03
1241,,21,MANHATTAN,2010-11-03
1242,,21,BRONX,2010-11-04
1243,,284,QUEENS,2010-11-04
1244,,13,MANHATTAN,2010-11-04
1245,,12,BROOKLYN,2010-11-04
1246,,14,BROOKLYN,2010-11-05
1247,,3,BRONX,2010-11-05
1248,,8,QUEENS,2010-11-05
1249,,18,MANHATTAN,2010-11-05
1250,,5,MANHATTAN,2010-11-06
1251,,2,QUEENS,2010-11-06
1252,,4,BROOKLYN,2010-11-06
1253,,1,BRONX,2010-11-06
1254,,2,BROOKLYN,2010-11-07
1255,,3,QUEENS,2010-11-07
1256,,1,BRONX,2010-11-07
1257,,43,BRONX,2010-11-08
1258,,10,BROOKLYN,2010-11-08
1259,,5,MANHATTAN,2010-11-08
1260,,8,QUEENS,2010-11-08
1261,,1,STATEN ISLAND,2010-11-09
1262,,36,MANHATTAN,2010-11-09
1263,,16,QUEENS,2010-11-09
1264,,19,BROOKLYN,2010-11-09
1265,,14,BRONX,2010-11-09
1266,,37,QUEENS,2010-11-10
1267,,7,BROOKLYN,2010-11-10
1268,,38,MANHATTAN,2010-11-10
1269,,2,BRONX,2010-11-10
1270,,5,BROOKLYN,2010-11-11
1271,,3,MANHATTAN,2010-11-11
1272,,2,STATEN ISLAND,2010-11-11
1273,,2,BRONX,2010-11-11
1274,,8,QUEENS,2010-11-12
1275,,30,BROOKLYN,2010-11-12
1276,,6,MANHATTAN,2010-11-12
1277,,17,BRONX,2010-11-12
1278,,5,BROOKLYN,2010-11-13
1279,,2,MANHATTAN,2010-11-13
1280,,2,QUEENS,2010-11-13
1281,,1,QUEENS,2010-11-14
1282,,3,BROOKLYN,2010-11-14
1283,,3,MANHATTAN,2010-11-14
1284,,1,BRONX,2010-11-14
1285,,7,QUEENS,2010-11-15
1286,,13,BROOKLYN,2010-11-15
1287,,5,MANHATTAN,2010-11-15
1288,,10,BRONX,2010-11-15
1289,,10,QUEENS,2010-11-16
1290,,10,BRONX,2010-11-16
1291,,19,BROOKLYN,2010-11-16
1292,,5,MANHATTAN,2010-11-16
1293,,15,BRONX,2010-11-17
1294,,61,MANHATTAN,2010-11-17
1295,,9,QUEENS,2010-11-17
1296,,8,BROOKLYN,2010-11-17
1297,,14,BRONX,2010-11-18
1298,,16,BROOKLYN,2010-11-18
1299,,6,MANHATTAN,2010-11-18
1300,,7,QUEENS,2010-11-18
1301,,8,BROOKLYN,2010-11-19
1302,,7,QUEENS,2010-11-19
1303,,6,MANHATTAN,2010-11-19
1304,,1,STATEN ISLAND,2010-11-19
1305,,8,BRONX,2010-11-19
1306,,4,BROOKLYN,2010-11-20
1307,,2,BRONX,2010-11-20
1308,,1,BRONX,2010-11-21
1309,,1,BROOKLYN,2010-11-21
1310,,11,MANHATTAN,2010-11-22
1311,,11,BROOKLYN,2010-11-22
1312,,13,QUEENS,2010-11-22
1313,,1,STATEN ISLAND,2010-11-22
1314,,5,BRONX,2010-11-22
1315,,14,MANHATTAN,2010-11-23
1316,,8,BRONX,2010-11-23
1317,,1,STATEN ISLAND,2010-11-23
1318,,8,QUEENS,2010-11-23
1319,,12,BROOKLYN,2010-11-23
1320,,6,QUEENS,2010-11-24
1321,,1,BRONX,2010-11-24
1322,,26,MANHATTAN,2010-11-24
1323,,8,BROOKLYN,2010-11-24
1324,,3,BROOKLYN,2010-11-25
1325,,1,QUEENS,2010-11-25
1326,,20,MANHATTAN,2010-11-26
1327,,1,BRONX,2010-11-26
1328,,4,QUEENS,2010-11-26
1329,,10,BROOKLYN,2010-11-26
1330,,2,QUEENS,2010-11-27
1331,,11,BRONX,2010-11-28
1332,,1,QUEENS,2010-11-28
1333,,7,BROOKLYN,2010-11-29
1334,,9,MANHATTAN,2010-11-29
1335,,7,QUEENS,2010-11-29
1336,,6,BRONX,2010-11-29
1337,,2,STATEN ISLAND,2010-11-29
1338,,4,BRONX,2010-11-30
1339,,7,MANHATTAN,2010-11-30
1340,,3,STATEN ISLAND,2010-11-30
1341,,12,QUEENS,2010-11-30
1342,,5,BROOKLYN,2010-11-30
1343,,8,BROOKLYN,2010-12-01
1344,,10,BRONX,2010-12-01
1345,,2,MANHATTAN,2010-12-01
1346,,19,QUEENS,2010-12-01
1347,,24,MANHATTAN,2010-12-02
1348,,12,QUEENS,2010-12-02
1349,,27,BROOKLYN,2010-12-02
1350,,4,BRONX,2010-12-02
1351,,19,BROOKLYN,2010-12-03
1352,,10,MANHATTAN,2010-12-03
1353,,7,BRONX,2010-12-03
1354,,6,QUEENS,2010-12-03
1355,,2,BROOKLYN,2010-12-04
1356,,3,MANHATTAN,2010-12-04
1357,,3,MANHATTAN,2010-12-05
1358,,1,QUEENS,2010-12-05
1359,,1,STATEN ISLAND,2010-12-05
1360,,9,MANHATTAN,2010-12-06
1361,,4,QUEENS,2010-12-06
1362,,7,BROOKLYN,2010-12-06
1363,,1,STATEN ISLAND,2010-12-06
1364,,8,BRONX,2010-12-06
1365,,22,MANHATTAN,2010-12-07
1366,,12,QUEENS,2010-12-07
1367,,4,BROOKLYN,2010-12-07
1368,,2,STATEN ISLAND,2010-12-07
1369,,16,BRONX,2010-12-07
1370,,36,MANHATTAN,2010-12-08
1371,,17,BROOKLYN,2010-12-08
1372,,2,BRONX,2010-12-08
1373,,3,QUEENS,2010-12-08
1374,,28,MANHATTAN,2010-12-09
1375,,5,QUEENS,2010-12-09
1376,,11,BRONX,2010-12-09
1377,,5,BROOKLYN,2010-12-09
1378,,9,MANHATTAN,2010-12-10
1379,,5,BROOKLYN,2010-12-10
1380,,12,QUEENS,2010-12-10
1381,,6,BRONX,2010-12-10
1382,,1,STATEN ISLAND,2010-12-10
1383,,8,QUEENS,2010-12-11
1384,,2,BROOKLYN,2010-12-11
1385,,4,QUEENS,2010-12-13
1386,,3,BRONX,2010-12-13
1387,,5,MANHATTAN,2010-12-13
1388,,17,BROOKLYN,2010-12-13
1389,,12,BROOKLYN,2010-12-14
1390,,23,MANHATTAN,2010-12-14
1391,,1,STATEN ISLAND,2010-12-14
1392,,3,QUEENS,2010-12-14
1393,,2,BRONX,2010-12-14
1394,,9,BROOKLYN,2010-12-15
1395,,1,STATEN ISLAND,2010-12-15
1396,,24,BRONX,2010-12-15
1397,,31,MANHATTAN,2010-12-15
1398,,2,QUEENS,2010-12-15
1399,,8,BRONX,2010-12-16
1400,,15,MANHATTAN,2010-12-16
1401,,11,QUEENS,2010-12-16
1402,,6,BROOKLYN,2010-12-16
1403,,3,STATEN ISLAND,2010-12-17
1404,,19,MANHATTAN,2010-12-17
1405,,8,QUEENS,2010-12-17
1406,,8,BRONX,2010-12-17
1407,,2,BROOKLYN,2010-12-17
1408,,2,QUEENS,2010-12-18
1409,,1,BROOKLYN,2010-12-18
1410,,1,BROOKLYN,2010-12-19
1411,,1,BRONX,2010-12-19
1412,,2,QUEENS,2010-12-19
1413,,1,STATEN ISLAND,2010-12-20
1414,,3,QUEENS,2010-12-20
1415,,4,BRONX,2010-12-20
1416,,7,BROOKLYN,2010-12-20
1417,,19,MANHATTAN,2010-12-20
1418,,12,QUEENS,2010-12-21
1419,,2,STATEN ISLAND,2010-12-21
1420,,10,BROOKLYN,2010-12-21
1421,,22,BRONX,2010-12-21
1422,,12,MANHATTAN,2010-12-21
1423,,17,BROOKLYN,2010-12-22
1424,,6,QUEENS,2010-12-22
1425,,4,BRONX,2010-12-22
1426,,2,MANHATTAN,2010-12-22
1427,,1,STATEN ISLAND,2010-12-22
1428,,34,BROOKLYN,2010-12-23
1429,,1,BRONX,2010-12-23
1430,,1,MANHATTAN,2010-12-23
1431,,1,QUEENS,2010-12-23
1432,,1,BROOKLYN,2010-12-24
1433,,3,BROOKLYN,2010-12-25
1434,,1,STATEN ISLAND,2010-12-26
